,Dataset,Column,Algorithm,Comparisons,Runs,Inversions,Deletions,Dis,deletions_val_dist1,runs_val_dist1,deletions_comp_dist1,runs_comp_dist1,deletions_val_dist2,runs_val_dist2,deletions_comp_dist2,runs_comp_dist2,deletions_val_dist3,runs_val_dist3,deletions_comp_dist3,runs_comp_dist3,deletions_val_dist4,runs_val_dist4,deletions_comp_dist4,runs_comp_dist4,deletions_val_dist5,runs_val_dist5,deletions_comp_dist5,runs_comp_dist5,deletions_val_dist6,runs_val_dist6,deletions_comp_dist6,runs_comp_dist6,deletions_val_dist7,runs_val_dist7,deletions_comp_dist7,runs_comp_dist7,deletions_val_dist8,runs_val_dist8,deletions_comp_dist8,runs_comp_dist8,deletions_val_dist9,runs_val_dist9,deletions_comp_dist9,runs_comp_dist9,deletions_val_dist10,runs_val_dist10,deletions_comp_dist10,runs_comp_dist10,deletions_val_dist11,runs_val_dist11,deletions_comp_dist11,runs_comp_dist11,deletions_val_dist12,runs_val_dist12,deletions_comp_dist12,runs_comp_dist12,deletions_val_dist13,runs_val_dist13,deletions_comp_dist13,runs_comp_dist13,deletions_val_dist14,runs_val_dist14,deletions_comp_dist14,runs_comp_dist14,deletions_val_dist15,runs_val_dist15,deletions_comp_dist15,runs_comp_dist15,deletions_val_dist16,runs_val_dist16,deletions_comp_dist16,runs_comp_dist16,deletions_val_dist17,runs_val_dist17,deletions_comp_dist17,runs_comp_dist17,deletions_val_dist18,runs_val_dist18,deletions_comp_dist18,runs_comp_dist18,deletions_val_dist19,runs_val_dist19,deletions_comp_dist19,runs_comp_dist19,deletions_val_dist20,runs_val_dist20,deletions_comp_dist20,runs_comp_dist20,introsort,insertion_sort,merge_sort,timsort,heap_sort,quick_sort,selection_sort
1722,Indian Liver Patient Dataset (ILPD),sgpt,merge_sort,1544,89,10662,178,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,3,3,7,4,4,3,10,5,4,3,11,6,5,4,14,7,6,5,17,8,6,5,18,9,7,6,21,10,8,6,24,11,9,6,28,12,10,7,31,13,11,7,35,14,11,7,36,15,12,8,40,16,13,8,43,17,14,9,46,18,15,9,50,19,1559,10861,1544,1874,1571,1743,19900
1723,Indian Liver Patient Dataset (ILPD),sgot,introsort,1410,89,10744,181,199,0,0,0,0,1,1,2,1,2,2,4,2,3,3,6,3,3,3,7,4,4,4,10,5,4,4,11,6,4,4,12,7,5,5,15,8,5,5,16,9,6,6,20,10,7,6,24,11,7,6,25,12,8,7,29,13,9,7,33,14,9,7,34,15,10,8,38,16,11,8,42,17,12,9,46,18,13,9,50,19,1410,10943,1544,1866,1563,1778,19900
1724,Indian Liver Patient Dataset (ILPD),alkphos,merge_sort,1544,95,10052,184,199,0,0,0,0,1,1,2,1,2,2,4,2,3,3,6,3,3,3,7,4,4,4,10,5,4,4,11,6,4,4,12,7,5,5,15,8,6,5,18,9,7,6,21,10,8,7,24,11,9,7,28,12,10,8,32,13,10,8,33,14,10,8,34,15,11,9,38,16,12,9,42,17,13,10,46,18,13,10,47,19,2071,10251,1544,1897,1529,2531,19900
1725,Indian Liver Patient Dataset (ILPD),is_patient,timsort,1278,34,4070,142,191,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,1,1,15,12,2,1,19,13,2,1,20,14,2,1,21,15,3,2,25,16,4,2,29,17,5,2,33,18,6,2,37,19,12268,4269,1544,1278,285,12450,19900
1726,powerball_zaf,Powerball,introsort,1221,98,9748,179,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,6,3,2,2,7,4,3,3,10,5,3,3,11,6,4,4,14,7,5,4,18,8,6,5,21,9,7,5,24,10,8,6,27,11,8,6,28,12,9,7,31,13,10,7,35,14,11,7,39,15,12,8,42,16,12,8,43,17,13,9,47,18,14,10,50,19,1221,9947,1544,1995,1556,1818,19900
1727,powerball_zaf,Result,timsort,1115,23,2713,161,189,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,1,9,5,3,1,12,6,4,1,15,7,5,1,18,8,6,1,21,9,7,1,24,10,7,1,25,11,8,2,28,12,8,2,29,13,9,3,32,14,10,3,35,15,11,3,38,16,12,3,41,17,13,3,44,18,14,3,47,19,14788,2912,1544,1115,165,14970,19900
1728,powerball_zaf,Jackpot,quick_sort,1444,171,8791,181,199,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,3,2,10,5,4,3,13,6,4,3,14,7,5,4,17,8,6,5,20,9,7,5,23,10,7,5,24,11,8,6,28,12,9,7,32,13,10,7,35,14,11,8,39,15,12,8,42,16,13,9,46,17,14,9,49,18,15,9,53,19,1604,8990,1544,1981,1668,1444,19900
1729,test,PassengerId,insertion_sort,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,19809,199,1544,792,1895,19900,19900
1730,test,Pclass,merge_sort,1544,62,7014,110,198,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,3,2,7,4,3,2,8,5,3,2,9,6,4,3,12,7,4,3,13,8,5,4,16,9,5,4,17,10,5,4,18,11,6,5,22,12,7,5,26,13,8,6,30,14,9,6,34,15,10,7,38,16,10,7,39,17,10,7,40,18,11,8,44,19,7212,7213,1544,1715,902,7485,19900
1731,test,Age,merge_sort,1544,100,9998,180,199,0,0,0,0,0,0,1,1,1,1,3,2,2,1,6,3,2,1,7,4,3,2,10,5,4,2,13,6,4,2,14,7,5,3,17,8,6,3,21,9,7,4,24,10,8,4,28,11,8,4,29,12,8,4,30,13,8,4,31,14,9,5,35,15,10,5,39,16,11,6,43,17,12,6,47,18,12,6,48,19,1564,10197,1544,1948,1610,1665,19900
1732,test,SibSp,timsort,1249,45,5081,190,198,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,1,9,5,3,1,12,6,4,1,15,7,5,1,18,8,6,1,21,9,7,1,24,10,8,1,27,11,9,1,30,12,10,1,33,13,10,1,34,14,11,2,37,15,11,2,38,16,11,2,39,17,12,3,43,18,13,3,47,19,9716,5280,1544,1249,424,9902,19900
1733,test,Parch,timsort,1200,44,3703,186,195,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,3,1,11,5,4,1,14,6,5,1,17,7,6,1,20,8,7,1,23,9,7,1,24,10,8,2,27,11,8,2,28,12,9,3,31,13,10,3,34,14,11,3,37,15,12,3,40,16,12,3,41,17,13,4,44,18,14,4,47,19,11351,3902,1544,1200,362,11620,19900
1734,test,Fare,introsort,1528,95,9080,174,197,0,0,0,0,0,0,1,1,1,1,3,2,1,1,4,3,1,1,5,4,2,2,8,5,3,2,11,6,4,2,14,7,5,3,17,8,6,3,21,9,7,4,24,10,8,5,27,11,8,5,28,12,9,6,31,13,10,6,35,14,11,7,38,15,11,7,39,16,12,8,43,17,13,8,47,18,14,8,51,19,1528,9279,1544,1757,1662,1599,19900
1735,Heart_disease_cleveland_new,age,introsort,1380,93,9529,179,199,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,3,3,10,5,4,3,13,6,4,3,14,7,5,4,17,8,5,4,18,9,6,5,22,10,7,5,26,11,8,6,30,12,9,6,33,13,10,6,37,14,11,7,40,15,12,8,44,16,12,8,45,17,13,9,49,18,14,9,53,19,1380,9728,1544,1837,1609,1681,19900
1736,Heart_disease_cleveland_new,sex,timsort,1278,40,4148,57,198,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,3,1,11,5,4,1,14,6,5,1,17,7,5,1,18,8,5,1,19,9,5,1,20,10,6,2,23,11,6,2,24,12,6,2,25,13,6,2,26,14,6,2,27,15,6,2,28,16,6,2,29,17,6,2,30,18,6,2,31,19,11766,4347,1544,1278,577,11948,19900
1737,Heart_disease_cleveland_new,cp,merge_sort,1544,71,6529,107,198,0,0,0,0,0,0,1,1,1,1,3,2,2,1,5,3,2,1,6,4,3,2,9,5,3,2,10,6,4,3,13,7,4,3,14,8,4,3,15,9,4,3,16,10,4,3,17,11,4,3,18,12,5,4,22,13,6,5,26,14,7,6,30,15,8,6,34,16,9,6,38,17,9,6,39,18,10,7,43,19,6635,6728,1544,1602,1151,6999,19900
1738,Heart_disease_cleveland_new,trestbps,merge_sort,1544,100,9457,180,198,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,2,2,6,4,3,3,9,5,4,3,12,6,4,3,13,7,5,4,16,8,6,4,19,9,7,5,22,10,8,5,25,11,9,6,28,12,10,7,31,13,11,7,35,14,11,7,36,15,12,8,39,16,12,8,40,17,13,9,44,18,14,9,48,19,2134,9656,1544,1827,1574,2539,19900
1739,Heart_disease_cleveland_new,chol,merge_sort,1544,98,9056,177,198,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,3,3,10,5,3,3,11,6,4,4,15,7,5,5,18,8,5,5,19,9,6,6,22,10,6,6,23,11,7,7,27,12,8,7,31,13,9,8,35,14,10,8,39,15,11,9,43,16,12,9,47,17,12,9,48,18,13,10,52,19,1609,9255,1544,2025,1660,1563,19900
1740,Heart_disease_cleveland_new,fbs,timsort,1085,32,2601,159,199,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,1,1,5,4,1,1,6,5,1,1,7,6,1,1,8,7,1,1,9,8,1,1,10,9,1,1,11,10,1,1,12,11,1,1,13,12,2,2,17,13,3,2,21,14,3,2,22,15,3,2,23,16,4,3,27,17,5,3,31,18,6,3,35,19,14108,2800,1544,1085,195,14290,19900
1741,Heart_disease_cleveland_new,restecg,timsort,1372,47,4652,87,198,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,2,2,6,4,3,3,9,5,4,3,12,6,5,3,15,7,5,3,16,8,5,3,17,9,5,3,18,10,5,3,19,11,5,3,20,12,5,3,21,13,6,4,25,14,7,4,29,15,8,4,33,16,9,4,37,17,9,4,38,18,10,5,42,19,10086,4851,1544,1372,524,10268,19900
1742,Heart_disease_cleveland_new,thalach,merge_sort,1544,101,10324,174,199,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,3,3,7,4,3,3,8,5,4,4,11,6,5,4,14,7,5,4,15,8,5,4,16,9,5,4,17,10,6,5,21,11,7,5,25,12,8,6,29,13,9,6,33,14,9,6,34,15,10,7,38,16,11,8,42,17,12,8,46,18,13,9,50,19,1577,10523,1544,2021,1632,1576,19900
1743,Heart_disease_cleveland_new,exang,timsort,1350,47,4183,133,198,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,3,1,11,5,3,1,12,6,4,2,15,7,4,2,16,8,5,3,19,9,6,3,22,10,6,3,23,11,6,3,24,12,7,4,28,13,7,4,29,14,8,5,33,15,9,5,37,16,9,5,38,17,10,6,42,18,11,6,46,19,10940,4382,1544,1350,384,11122,19900
1744,Heart_disease_cleveland_new,oldpeak,merge_sort,1544,89,10171,183,199,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,3,3,10,5,4,3,13,6,5,4,16,7,5,4,17,8,6,5,20,9,7,6,23,10,8,6,26,11,9,7,29,12,10,7,32,13,11,8,35,14,12,8,39,15,13,9,42,16,13,9,43,17,14,10,47,18,15,11,50,19,2616,10370,1544,1856,1199,2898,19900
1745,Heart_disease_cleveland_new,slope,timsort,1503,56,5660,182,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,2,2,6,4,3,3,9,5,3,3,10,6,4,4,13,7,4,4,14,8,4,4,15,9,5,5,18,10,5,5,19,11,6,6,23,12,6,6,24,13,7,7,28,14,7,7,29,15,8,8,33,16,8,8,34,17,8,8,35,18,9,9,39,19,8359,5859,1544,1503,582,8632,19900
1746,Heart_disease_cleveland_new,ca,timsort,1482,55,5090,177,198,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,1,1,7,5,2,2,10,6,3,2,13,7,4,2,16,8,5,2,19,9,6,2,22,10,7,2,25,11,8,2,29,12,9,3,32,13,10,3,35,14,11,3,38,15,12,3,41,16,13,3,44,17,14,4,47,18,15,4,50,19,8014,5289,1544,1482,595,8378,19900
1747,Heart_disease_cleveland_new,thal,timsort,1475,52,5120,114,199,0,0,0,0,0,0,1,1,1,1,3,2,2,1,5,3,2,1,6,4,3,2,9,5,3,2,10,6,4,3,13,7,5,3,16,8,6,3,19,9,7,3,22,10,7,3,23,11,7,3,24,12,7,3,25,13,8,4,29,14,8,4,30,15,8,4,31,16,8,4,32,17,8,4,33,18,9,5,37,19,9072,5319,1544,1475,697,9282,19900
1748,Heart_disease_cleveland_new,target,timsort,1304,46,4722,108,197,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,1,1,7,5,1,1,8,6,2,2,11,7,3,2,14,8,4,2,17,9,5,2,20,10,5,2,21,11,5,2,22,12,6,3,26,13,7,3,30,14,8,3,34,15,9,3,38,16,9,3,39,17,9,3,40,18,10,4,44,19,9998,4921,1544,1304,503,10180,19900
1749,teleCust1000t,region,merge_sort,1544,67,6226,130,196,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,1,1,6,4,2,2,9,5,3,2,12,6,4,3,15,7,4,3,16,8,4,3,17,9,5,4,20,10,5,4,21,11,6,5,25,12,7,6,29,13,8,6,33,14,9,6,37,15,9,6,38,16,10,7,42,17,11,7,46,18,12,7,50,19,6825,6425,1544,1545,887,7098,19900
1750,teleCust1000t,tenure,merge_sort,1544,97,9559,174,198,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,2,2,8,5,2,2,9,6,3,3,13,7,3,3,14,8,4,4,18,9,5,5,22,10,5,5,23,11,6,6,27,12,6,6,28,13,7,7,32,14,8,7,36,15,9,7,40,16,10,8,44,17,10,8,45,18,11,9,49,19,1795,9758,1544,1922,1630,1808,19900
1751,teleCust1000t,age,merge_sort,1544,102,9626,178,198,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,2,2,6,4,3,3,9,5,4,3,12,6,4,3,13,7,5,4,16,8,6,4,20,9,7,5,23,10,8,5,27,11,9,6,31,12,9,6,32,13,10,7,36,14,11,8,40,15,12,8,44,16,12,8,45,17,13,9,49,18,14,9,53,19,1819,9825,1544,1838,1591,1989,19900
1752,teleCust1000t,marital,timsort,1367,51,5515,93,199,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,2,2,8,5,2,2,9,6,2,2,10,7,2,2,11,8,2,2,12,9,3,3,16,10,3,3,17,11,4,4,21,12,4,4,22,13,4,4,23,14,4,4,24,15,4,4,25,16,4,4,26,17,4,4,27,18,4,4,28,19,9874,5714,1544,1367,490,10056,19900
1753,teleCust1000t,address,introsort,1472,88,9943,182,196,0,0,0,0,0,0,1,1,1,1,3,2,2,2,5,3,3,2,8,4,4,3,10,5,4,3,11,6,4,3,12,7,4,3,13,8,5,4,16,9,6,5,19,10,6,5,20,11,7,6,24,12,8,7,28,13,9,7,32,14,10,8,36,15,11,8,40,16,12,8,44,17,13,9,48,18,14,9,52,19,1472,10142,1544,1844,1519,1824,19900
1754,teleCust1000t,income,merge_sort,1544,98,9983,175,198,0,0,0,0,0,0,1,1,1,1,3,2,2,1,6,3,3,2,9,4,4,3,12,5,4,3,13,6,5,4,16,7,6,4,19,8,7,5,22,9,8,6,25,10,8,6,26,11,9,7,29,12,9,7,30,13,10,8,34,14,11,9,38,15,12,9,41,16,13,9,45,17,13,9,46,18,14,10,50,19,1841,10182,1544,1977,1604,1722,19900
1755,teleCust1000t,ed,merge_sort,1544,70,7196,173,198,0,0,0,0,0,0,1,1,1,1,3,2,2,2,5,3,3,2,7,4,4,2,10,5,4,2,11,6,4,2,12,7,4,2,13,8,4,2,14,9,5,3,18,10,6,3,22,11,7,4,26,12,8,5,29,13,8,5,30,14,9,6,34,15,10,6,38,16,11,6,42,17,12,7,46,18,13,7,50,19,4726,7395,1544,1690,1093,5181,19900
1756,teleCust1000t,employ,merge_sort,1544,96,9586,177,198,0,0,0,0,0,0,1,1,1,1,3,2,1,1,4,3,2,2,7,4,3,3,10,5,3,3,11,6,4,4,15,7,5,5,18,8,5,5,19,9,6,6,22,10,7,6,25,11,7,6,26,12,7,6,27,13,8,7,31,14,9,7,35,15,10,7,39,16,10,7,40,17,11,8,44,18,12,9,48,19,1841,9785,1544,1844,1460,2092,19900
1757,teleCust1000t,retire,insertion_sort,697,5,498,156,160,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,18833,697,1544,850,31,18930,19900
1758,teleCust1000t,gender,timsort,1411,52,4712,97,195,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,1,9,5,2,1,10,6,3,2,13,7,3,2,14,8,4,3,17,9,5,3,20,10,5,3,21,11,5,3,22,12,6,4,26,13,6,4,27,14,6,4,28,15,6,4,29,16,7,5,33,17,8,5,37,18,8,5,38,19,10016,4911,1544,1411,517,10198,19900
1759,teleCust1000t,reside,merge_sort,1544,77,8182,189,199,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,2,2,8,5,3,3,11,6,4,3,14,7,5,3,17,8,6,3,21,9,6,3,22,10,7,4,25,11,8,5,28,12,9,5,32,13,10,5,36,14,11,6,39,15,12,7,43,16,13,7,47,17,14,7,51,18,15,7,54,19,4691,8381,1544,1731,931,5156,19900
1760,teleCust1000t,custcat,merge_sort,1544,76,7735,154,197,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,1,1,7,5,1,1,8,6,2,2,11,7,2,2,12,8,3,3,16,9,3,3,17,10,4,4,21,11,5,5,25,12,6,5,29,13,6,5,30,14,7,6,34,15,8,6,39,16,8,6,40,17,8,6,41,18,9,7,45,19,5033,7934,1544,1770,961,5397,19900
1761,pizza_hut_reviews,stars,timsort,1246,41,4477,54,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,2,2,6,4,2,2,7,5,2,2,8,6,2,2,9,7,2,2,10,8,2,2,11,9,2,2,12,10,2,2,13,11,2,2,14,12,2,2,15,13,2,2,16,14,2,2,17,15,2,2,18,16,3,3,23,17,4,3,28,18,4,3,29,19,11814,4676,1544,1246,805,12072,19900
1762,commute_data,OFIPS,merge_sort,1544,95,9486,176,197,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,2,9,5,2,2,10,6,3,3,13,7,4,3,17,8,5,4,21,9,6,4,25,10,6,4,26,11,7,5,29,12,8,5,33,13,9,5,37,14,10,6,41,15,11,7,45,16,12,7,49,17,13,8,53,18,14,8,57,19,1748,9685,1544,1999,1636,1637,19900
1763,commute_data,DFIPS,merge_sort,1544,94,9469,176,197,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,2,9,5,2,2,10,6,3,3,13,7,4,3,17,8,5,4,21,9,6,4,25,10,6,4,26,11,7,5,29,12,8,5,33,13,9,5,37,14,10,6,41,15,11,7,45,16,12,7,49,17,13,8,53,18,14,8,57,19,1723,9668,1544,1994,1622,1655,19900
1764,commute_data,OSTFIPS,merge_sort,1544,87,9104,178,197,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,2,9,5,2,2,10,6,3,3,13,7,4,3,17,8,5,4,21,9,6,4,25,10,6,4,26,11,7,5,29,12,8,5,33,13,9,5,37,14,10,6,41,15,11,7,45,16,12,7,49,17,13,8,53,18,14,8,57,19,1884,9303,1544,1955,1515,2173,19900
1765,commute_data,OCTFIPS,merge_sort,1544,104,9611,176,199,0,0,0,0,0,0,1,1,1,1,3,2,2,2,5,3,3,2,8,4,4,3,10,5,4,3,11,6,5,4,14,7,5,4,15,8,6,5,18,9,7,5,22,10,8,6,25,11,9,6,29,12,9,6,30,13,10,7,34,14,11,7,38,15,12,8,41,16,13,8,45,17,14,9,49,18,14,9,50,19,1601,9810,1544,1986,1583,1594,19900
1766,commute_data,OTRFIPS,quick_sort,1530,100,9358,174,197,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,3,3,7,4,3,3,8,5,4,4,11,6,5,4,14,7,6,5,17,8,7,6,20,9,7,6,21,10,8,7,25,11,8,7,26,12,8,7,27,13,8,7,28,14,9,8,32,15,9,8,33,16,10,9,37,17,11,10,41,18,12,10,46,19,1721,9557,1544,1983,1667,1530,19900
1767,commute_data,DSTFIPS,merge_sort,1544,87,9104,178,197,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,2,9,5,2,2,10,6,3,3,13,7,4,3,17,8,5,4,21,9,6,4,25,10,6,4,26,11,7,5,29,12,8,5,33,13,9,5,37,14,10,6,41,15,11,7,45,16,12,7,49,17,13,8,53,18,14,8,57,19,1884,9303,1544,1955,1515,2173,19900
1768,commute_data,DCTFIPS,quick_sort,1465,104,9522,176,199,0,0,0,0,0,0,1,1,1,1,3,2,2,2,5,3,3,2,8,4,4,3,10,5,4,3,11,6,5,4,14,7,5,4,15,8,6,5,18,9,7,5,22,10,8,6,25,11,9,6,29,12,9,6,30,13,10,7,34,14,11,7,38,15,12,8,41,16,13,8,45,17,14,9,49,18,14,9,50,19,1494,9721,1544,1978,1585,1465,19900
1769,commute_data,DTRFIPS,quick_sort,1517,99,9396,174,197,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,3,3,7,4,3,3,8,5,4,4,11,6,5,4,14,7,6,5,17,8,7,6,20,9,7,6,21,10,8,7,25,11,8,7,26,12,8,7,27,13,9,8,30,14,10,8,34,15,10,8,35,16,11,9,39,17,12,10,43,18,12,10,44,19,1622,9595,1544,1985,1665,1517,19900
1770,commute_data,FLOW,merge_sort,1544,134,19790,198,199,0,0,0,0,1,1,2,1,2,2,4,2,3,3,6,3,4,4,8,4,5,5,10,5,6,6,12,6,7,7,14,7,8,8,16,8,9,9,18,9,10,10,20,10,11,11,22,11,12,12,24,12,13,13,26,13,14,14,28,14,15,15,30,15,16,16,32,16,17,17,34,17,18,18,36,18,19,19,38,19,8454,19989,1544,3098,1393,8454,19900
1771,commute_data,MOE,merge_sort,1544,99,14108,182,199,0,0,0,0,1,1,2,1,2,2,4,2,3,3,6,3,4,4,8,4,5,5,10,5,5,5,11,6,6,6,14,7,7,7,16,8,7,7,17,9,8,8,20,10,9,9,23,11,9,9,24,12,10,10,27,13,11,11,30,14,11,11,31,15,12,12,35,16,13,13,39,17,14,13,43,18,15,14,47,19,1780,14307,1544,2022,1529,1608,19900
1772,commute_data,LENKM,timsort,1103,27,2665,175,184,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,1,9,5,3,1,12,6,4,1,15,7,5,1,18,8,6,1,21,9,7,1,25,10,8,2,28,11,9,2,31,12,10,2,34,13,10,2,35,14,11,3,38,15,12,3,41,16,12,3,42,17,13,4,45,18,14,4,48,19,14620,2864,1544,1103,232,14676,19900
1773,commute_data,ESTDIVMOE,quick_sort,1496,102,9658,175,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,6,3,2,2,7,4,2,2,8,5,3,3,11,6,4,3,14,7,4,3,15,8,5,4,19,9,6,4,23,10,7,4,26,11,8,5,30,12,9,5,34,13,10,5,37,14,11,6,40,15,12,6,43,16,13,6,47,17,14,7,51,18,14,7,52,19,1653,9857,1544,2088,1617,1496,19900
1774,Tags,Id,insertion_sort,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,19809,199,1544,792,1895,19900,19900
1775,Tags,ParentTagId,merge_sort,1544,50,3618,142,197,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,2,2,8,5,2,2,9,6,3,3,13,7,3,3,14,8,3,3,15,9,4,4,19,10,5,5,23,11,5,5,24,12,5,5,25,13,5,5,26,14,5,5,27,15,5,5,28,16,5,5,29,17,6,6,34,18,7,7,39,19,2379,3817,1544,1606,1595,2598,19900
1776,Tags,DatasetCount,quick_sort,1496,100,11328,177,199,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,3,2,11,5,4,2,14,6,5,3,17,7,6,4,20,8,6,4,21,9,6,4,22,10,7,5,25,11,7,5,26,12,8,6,30,13,9,7,34,14,10,8,38,15,11,8,42,16,12,8,46,17,13,8,50,18,14,9,53,19,1630,11527,1544,1956,1597,1496,19900
1777,Tags,CompetitionCount,merge_sort,1544,82,7839,184,198,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,3,2,11,5,4,2,14,6,4,2,15,7,5,3,18,8,6,3,21,9,6,3,22,10,7,4,25,11,8,4,29,12,9,5,33,13,10,5,36,14,11,6,40,15,12,7,43,16,13,7,47,17,13,7,48,18,14,8,51,19,3145,8038,1544,1757,1127,3513,19900
1778,Tags,KernelCount,merge_sort,1544,103,8353,173,199,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,3,2,11,5,4,2,14,6,5,3,17,7,6,4,20,8,6,4,21,9,6,4,22,10,7,5,25,11,8,5,29,12,8,5,30,13,8,5,31,14,8,5,32,15,8,5,33,16,9,6,37,17,10,6,42,18,11,7,46,19,1881,8552,1544,1938,1616,1795,19900
1779,Clustering_gmm (2),Weight,quick_sort,1533,99,10209,173,199,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,3,3,7,4,4,3,10,5,4,3,11,6,5,4,14,7,6,4,17,8,6,4,18,9,7,5,21,10,7,5,22,11,7,5,23,12,8,6,27,13,8,6,28,14,9,7,32,15,9,7,33,16,9,7,34,17,9,7,35,18,10,8,40,19,1646,10408,1544,1972,1639,1533,19900
1780,Clustering_gmm (2),Height,merge_sort,1544,100,10226,177,199,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,3,2,10,5,3,2,11,6,4,3,14,7,5,3,17,8,6,3,21,9,7,4,24,10,7,4,25,11,7,4,26,12,8,5,30,13,8,5,31,14,9,6,35,15,10,6,39,16,10,6,40,17,10,6,41,18,11,7,45,19,1704,10425,1544,1938,1642,1559,19900
1781,final_data,year,insertion_sort,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,19809,199,1544,792,1369,19900,19900
1782,final_data,games_played,merge_sort,1544,91,8549,150,198,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,1,1,6,4,2,2,9,5,3,3,12,6,3,3,13,7,3,3,14,8,3,3,15,9,4,4,19,10,4,4,20,11,5,5,24,12,6,5,28,13,7,5,32,14,8,5,36,15,9,6,40,16,10,6,44,17,11,7,48,18,11,7,49,19,2919,8748,1544,1830,1533,3455,19900
